timesteps,loss,reward
41119,,955.13243
41120,,955.13243
41121,,955.13243
41122,,955.13243
41123,,955.13243
41124,,955.13243
41125,,955.13243
41126,,955.13243
41127,,955.13243
41128,,955.13243
41129,,955.13243
41130,,955.13243
41131,,955.13243
41132,,955.13243
41133,,955.13243
41134,,955.13243
41135,,955.13243
41136,,955.13243
41137,,955.13243
41138,,955.13243
41139,,955.13243
41140,,955.13243
41141,,955.13243
41142,,955.13243
41143,,955.13243
41144,,955.13243
41145,,955.13243
41146,,955.13243
41147,,955.13243
41148,,955.13243
41149,,955.13243
41150,,955.13243
41151,,955.13243
41152,,955.13243
41153,,955.13243
41154,,955.13243
41155,,955.13243
41156,,955.13243
41157,,955.13243
41158,,955.13243
41159,,955.13243
41160,,955.13243
41161,,955.13243
41162,,955.13243
41163,,955.13243
41164,,955.13243
41165,,955.13243
41166,,955.13243
41167,,955.13243
41168,,955.13243
41169,,955.13243
41170,,955.13243
41171,,955.13243
41172,,955.13243
41173,,955.13243
41174,,955.13243
41175,,955.13243
41176,,955.13243
41177,,955.13243
41178,,955.13243
41179,,955.13243
41180,,955.13243
41181,,955.13243
41182,,955.13243
41183,,955.13243
41184,,955.13243
41185,,955.13243
41186,,955.13243
41187,,955.13243
41188,,955.13243
41189,,955.13243
41190,,955.13243
41191,,955.13243
41192,,955.13243
41193,,955.13243
41194,,955.13243
41195,,955.13243
41196,,955.13243
41197,,955.13243
41198,,955.13243
41199,,955.13243
41200,,955.13243
41201,,955.13243
41202,,955.13243
41203,,955.13243
41204,,955.13243
41205,,955.13243
41206,,955.13243
41207,,955.13243
41208,,955.13243
41209,,955.13243
41210,,955.13243
41211,,955.13243
41212,,955.13243
41213,,955.13243
41214,,955.13243
41215,,955.13243
41216,,955.13243
41217,,955.13243
41218,,955.13243
41219,,955.13243
41220,,955.13243
41221,,955.13243
41222,,955.13243
41223,,955.13243
41224,,955.13243
41225,,955.13243
41226,,955.13243
41227,,955.13243
41228,,955.13243
41229,,955.13243
41230,,955.13243
41231,,955.13243
41232,,955.13243
41233,,955.13243
41234,,955.13243
41235,,955.13243
41236,,955.13243
41237,,955.13243
41238,,955.13243
41239,,955.13243
41240,,955.13243
41241,,955.13243
41242,,955.13243
41243,,955.13243
41244,,955.13243
41245,,955.13243
41246,,955.13243
41247,,955.13243
41248,,955.13243
41249,,955.13243
41250,,955.13243
41251,,955.13243
41252,,955.13243
41253,,955.13243
41254,,955.13243
41255,,955.13243
41256,,955.13243
41257,,955.13243
41258,,955.13243
41259,,955.13243
41260,,955.13243
41261,,955.13243
41262,,955.13243
41263,,955.13243
41264,,955.13243
41265,,955.13243
41266,,955.13243
41267,,955.13243
41268,,955.13243
41269,,955.13243
41270,,955.13243
41271,,955.13243
41272,,955.13243
41273,,955.13243
41274,,955.13243
41275,,955.13243
41276,,955.13243
41277,,955.13243
41278,,955.13243
41279,,955.13243
41280,,955.13243
41281,,955.13243
41282,,955.13243
41283,,955.13243
41284,,955.13243
41285,,955.13243
41286,,955.13243
41287,,955.13243
41288,,955.13243
41289,,955.13243
41290,,955.13243
41291,,955.13243
41292,,955.13243
41293,,955.13243
41294,,955.13243
41295,,955.13243
41296,,955.13243
41297,,955.13243
41298,,955.13243
41299,,955.13243
41300,,955.13243
41301,,955.13243
41302,,955.13243
41303,,955.13243
41304,,955.13243
41305,,955.13243
41306,,955.13243
41307,,955.13243
41308,,955.13243
41309,,955.13243
41310,,955.13243
41311,,955.13243
41312,,955.13243
41313,,955.13243
41314,,955.13243
41315,,955.13243
41316,,955.13243
41317,,955.13243
41318,,955.13243
41319,,955.13243
41320,,955.13243
41321,,955.13243
41322,,955.13243
41323,,955.13243
41324,,955.13243
41325,,955.13243
41326,,955.13243
41327,,955.13243
41328,,955.13243
41329,,955.13243
41330,,955.13243
41331,,955.13243
41332,,955.13243
41333,,955.13243
41334,,955.13243
41335,,955.13243
41336,,955.13243
41337,,955.13243
41338,,955.13243
41339,,955.13243
41340,,955.13243
41341,,955.13243
41342,,955.13243
41343,,955.13243
41344,,955.13243
41345,,955.13243
41346,,955.13243
41347,,955.13243
41348,,955.13243
41349,,955.13243
41350,,955.13243
41351,,955.13243
41352,,955.13243
41353,,955.13243
41354,,955.13243
41355,,955.13243
41356,,955.13243
41357,,955.13243
41358,,955.13243
41359,,955.13243
41360,,955.13243
41361,,955.13243
41362,,955.13243
41363,,955.13243
41364,,955.13243
41365,,955.13243
41366,,955.13243
41367,,955.13243
41368,,955.13243
41369,,955.13243
41370,,955.13243
41371,,955.13243
41372,,955.13243
41373,,955.13243
41374,,955.13243
41375,,955.13243
41376,,955.13243
41377,,955.13243
41378,,955.13243
41379,,955.13243
41380,,955.13243
41381,,955.13243
41382,,955.13243
41383,,955.13243
41384,,955.13243
41385,,955.13243
41386,,955.13243
41387,,955.13243
41388,,955.13243
41389,,955.13243
41390,,955.13243
41391,,955.13243
41392,,955.13243
41393,,955.13243
41394,,955.13243
41395,,955.13243
41396,,955.13243
41397,,955.13243
41398,,955.13243
41399,,955.13243
41400,,955.13243
41401,,955.13243
41402,,955.13243
41403,,955.13243
41404,,955.13243
41405,,955.13243
41406,,955.13243
41407,,955.13243
41408,,955.13243
41409,,955.13243
41410,,955.13243
41411,,955.13243
41412,,955.13243
41413,,955.13243
41414,,955.13243
41415,,955.13243
41416,,955.13243
41417,,955.13243
41418,,955.13243
41419,,955.13243
41420,,955.13243
41421,,955.13243
41422,,955.13243
41423,,955.13243
41424,,955.13243
41425,,955.13243
41426,,955.13243
41427,,955.13243
41428,,955.13243
41429,,955.13243
41430,,955.13243
41431,,955.13243
41432,,955.13243
41433,,955.13243
41434,,955.13243
41435,,955.13243
41436,,955.13243
41437,,955.13243
41438,,955.13243
41439,,955.13243
41440,,955.13243
41441,,955.13243
41442,,955.13243
41443,,955.13243
41444,,955.13243
41445,,955.13243
41446,,955.13243
41447,,955.13243
41448,,955.13243
41449,,955.13243
41450,,955.13243
41451,,955.13243
41452,,955.13243
41453,,955.13243
41454,,955.13243
41455,,955.13243
41456,,955.13243
41457,,955.13243
41458,,955.13243
41459,,955.13243
41460,,955.13243
41461,,955.13243
41462,,955.13243
41463,,955.13243
41464,,955.13243
41465,,955.13243
41466,,955.13243
41467,,955.13243
41468,,955.13243
41469,,955.13243
41470,,955.13243
41471,,955.13243
41472,,955.13243
41473,,955.13243
41474,,955.13243
41475,,955.13243
41476,,955.13243
41477,,955.13243
41478,,955.13243
41479,,955.13243
41480,,955.13243
41481,,955.13243
41482,,955.13243
41483,,955.13243
41484,,955.13243
41485,,955.13243
41486,,955.13243
41487,,955.13243
41488,,955.13243
41489,,955.13243
41490,,955.13243
41491,,955.13243
41492,,955.13243
41493,,955.13243
41494,,955.13243
41495,,955.13243
41496,,955.13243
41497,,955.13243
41498,,955.13243
41499,,955.13243
41500,,955.13243
41501,,955.13243
41502,,955.13243
41503,,955.13243
41504,,955.13243
41505,,955.13243
41506,,955.13243
41507,,955.13243
41508,,955.13243
41509,,955.13243
41510,,955.13243
41511,,955.13243
41512,,955.13243
41513,,955.13243
41514,,955.13243
41515,,955.13243
41516,,955.13243
41517,,955.13243
41518,,955.13243
41519,,955.13243
41520,,955.13243
41521,,955.13243
41522,,955.13243
41523,,955.13243
41524,,955.13243
41525,,955.13243
41526,,955.13243
41527,,955.13243
41528,,955.13243
41529,,955.13243
41530,,955.13243
41531,,955.13243
41532,,955.13243
41533,,955.13243
41534,,955.13243
41535,,955.13243
41536,,955.13243
41537,,955.13243
41538,,955.13243
41539,,955.13243
41540,,955.13243
41541,,955.13243
41542,,955.13243
41543,,955.13243
41544,,955.13243
41545,,955.13243
41546,,955.13243
41547,,955.13243
41548,,955.13243
41549,,955.13243
41550,,955.13243
41551,,955.13243
41552,,955.13243
41553,,955.13243
41554,,955.13243
41555,,955.13243
41556,,955.13243
41557,,955.13243
41558,,955.13243
41559,,955.13243
41560,,955.13243
41561,,955.13243
41562,,955.13243
41563,,955.13243
41564,,955.13243
41565,,955.13243
41566,,955.13243
41567,,955.13243
41568,,955.13243
41569,,955.13243
41570,,955.13243
41571,,955.13243
41572,,955.13243
41573,,955.13243
41574,,955.13243
41575,,955.13243
41576,,955.13243
41577,,955.13243
41578,,955.13243
41579,,955.13243
41580,,955.13243
41581,,955.13243
41582,,955.13243
41583,,955.13243
41584,,955.13243
41585,,955.13243
41586,,955.13243
41587,,955.13243
41588,,955.13243
41589,,955.13243
41590,,955.13243
41591,,955.13243
41592,,955.13243
41593,,955.13243
41594,,955.13243
41595,,955.13243
41596,,955.13243
41597,,955.13243
41598,,955.13243
41599,,955.13243
41600,,955.13243
41601,,955.13243
41602,,955.13243
41603,,955.13243
41604,,955.13243
41605,,955.13243
41606,,955.13243
41607,,955.13243
41608,,955.13243
41609,,955.13243
41610,,955.13243
41611,,955.13243
41612,,955.13243
41613,,955.13243
41614,,955.13243
41615,,955.13243
41616,,955.13243
41617,,955.13243
41618,,955.13243
41619,,955.13243
41620,,955.13243
41621,,955.13243
41622,,955.13243
41623,,955.13243
41624,,955.13243
41625,,955.13243
41626,,955.13243
41627,,955.13243
41628,,955.13243
41629,,955.13243
41630,,955.13243
41631,,955.13243
41632,,955.13243
41633,,955.13243
41634,,955.13243
41635,,955.13243
41636,,955.13243
41637,,955.13243
41638,,955.13243
41639,,955.13243
41640,,955.13243
41641,,955.13243
41642,,955.13243
41643,,955.13243
41644,,955.13243
41645,,955.13243
41646,,955.13243
41647,,955.13243
41648,,955.13243
41649,,955.13243
41650,,955.13243
41651,,955.13243
41652,,955.13243
41653,,955.13243
41654,,955.13243
41655,,955.13243
41656,,955.13243
41657,,955.13243
41658,,955.13243
41659,,955.13243
41660,,955.13243
41661,,955.13243
41662,,955.13243
41663,,955.13243
41664,,955.13243
41665,,955.13243
41666,,955.13243
41667,,955.13243
41668,,955.13243
41669,,955.13243
41670,,955.13243
41671,,955.13243
41672,,955.13243
41673,,955.13243
41674,,955.13243
41675,,955.13243
41676,,955.13243
41677,,955.13243
41678,,955.13243
41679,,955.13243
41680,,955.13243
41681,,955.13243
41682,,955.13243
41683,,955.13243
41684,,955.13243
41685,,955.13243
41686,,955.13243
41687,,955.13243
41688,,955.13243
41689,,955.13243
41690,,955.13243
41691,,955.13243
41692,,955.13243
41693,,955.13243
41694,,955.13243
41695,,955.13243
41696,,955.13243
41697,,955.13243
41698,,955.13243
41699,,955.13243
41700,,955.13243
41701,,955.13243
41702,,955.13243
41703,,955.13243
41704,,955.13243
41705,,955.13243
41706,,955.13243
41707,,955.13243
41708,,955.13243
41709,,955.13243
41710,,955.13243
41711,,955.13243
41712,,955.13243
41713,,955.13243
41714,,955.13243
41715,,955.13243
41716,,955.13243
41717,,955.13243
41718,,955.13243
41719,,955.13243
41720,,955.13243
41721,,955.13243
41722,,955.13243
41723,,955.13243
41724,,955.13243
41725,,955.13243
41726,,955.13243
41727,,955.13243
41728,,955.13243
41729,,955.13243
41730,,955.13243
41731,,955.13243
41732,,955.13243
41733,,955.13243
41734,,955.13243
41735,,955.13243
41736,,955.13243
41737,,955.13243
41738,,955.13243
41739,,955.13243
41740,,955.13243
41741,,955.13243
41742,,955.13243
41743,,955.13243
41744,,955.13243
41745,,955.13243
41746,,955.13243
41747,,955.13243
41748,,955.13243
41749,,955.13243
41750,,955.13243
41751,,955.13243
41752,,955.13243
41753,,955.13243
41754,,955.13243
41755,,955.13243
41756,,955.13243
41757,,955.13243
41758,,955.13243
41759,,955.13243
41760,,955.13243
41761,,955.13243
41762,,955.13243
41763,,955.13243
41764,,955.13243
41765,,955.13243
41766,,955.13243
41767,,955.13243
41768,,955.13243
41769,,955.13243
41770,,955.13243
41771,,955.13243
41772,,955.13243
41773,,955.13243
41774,,955.13243
41775,,955.13243
41776,,955.13243
41777,,955.13243
41778,,955.13243
41779,,955.13243
41780,,955.13243
41781,,955.13243
41782,,955.13243
41783,,955.13243
41784,,955.13243
41785,,955.13243
41786,,955.13243
41787,,955.13243
41788,,955.13243
41789,,955.13243
41790,,955.13243
41791,,955.13243
41792,,955.13243
41793,,955.13243
41794,,955.13243
41795,,955.13243
41796,,955.13243
41797,,955.13243
41798,,955.13243
41799,,955.13243
41800,,955.13243
41801,,955.13243
41802,,955.13243
41803,,955.13243
41804,,955.13243
41805,,955.13243
41806,,955.13243
41807,,955.13243
41808,,955.13243
41809,,955.13243
41810,,955.13243
41811,,955.13243
41812,,955.13243
41813,,955.13243
41814,,955.13243
41815,,955.13243
41816,,955.13243
41817,,955.13243
41818,,955.13243
41819,,955.13243
41820,,955.13243
41821,,955.13243
41822,,955.13243
41823,,955.13243
41824,,955.13243
41825,,955.13243
41826,,955.13243
41827,,955.13243
41828,,955.13243
41829,,955.13243
41830,,955.13243
41831,,955.13243
41832,,955.13243
41833,,955.13243
41834,,955.13243
41835,,955.13243
41836,,955.13243
41837,,955.13243
41838,,955.13243
41839,,955.13243
41840,,955.13243
41841,,955.13243
41842,,955.13243
41843,,955.13243
41844,,955.13243
41845,,955.13243
41846,,955.13243
41847,,955.13243
41848,,955.13243
41849,,955.13243
41850,,955.13243
41851,,955.13243
41852,,955.13243
41853,,955.13243
41854,,955.13243
41855,,955.13243
41856,,955.13243
41857,,955.13243
41858,,955.13243
41859,,955.13243
41860,,955.13243
41861,,955.13243
41862,,955.13243
41863,,955.13243
41864,,955.13243
41865,,955.13243
41866,,955.13243
41867,,955.13243
41868,,955.13243
41869,,955.13243
41870,,955.13243
41871,,955.13243
41872,,955.13243
41873,,955.13243
41874,,955.13243
41875,,955.13243
41876,,955.13243
41877,,955.13243
41878,,955.13243
41879,,955.13243
41880,,955.13243
41881,,955.13243
41882,,955.13243
41883,,955.13243
41884,,955.13243
41885,,955.13243
41886,,955.13243
41887,,955.13243
41888,,955.13243
41889,,955.13243
41890,,955.13243
41891,,955.13243
41892,,955.13243
41893,,955.13243
41894,,955.13243
41895,,955.13243
41896,,955.13243
41897,,955.13243
41898,,955.13243
41899,,955.13243
41900,,955.13243
41901,,955.13243
41902,,955.13243
41903,,955.13243
41904,,955.13243
41905,,955.13243
41906,,955.13243
41907,,955.13243
41908,,955.13243
41909,,955.13243
41910,,955.13243
41911,,955.13243
41912,,955.13243
41913,,955.13243
41914,,955.13243
41915,,955.13243
41916,,955.13243
41917,,955.13243
41918,,955.13243
41919,,955.13243
41920,,955.13243
41921,,955.13243
41922,,955.13243
41923,,955.13243
41924,,955.13243
41925,,955.13243
41926,,955.13243
41927,,955.13243
41928,,955.13243
41929,,955.13243
41930,,955.13243
41931,,955.13243
41932,,955.13243
41933,,955.13243
41934,,955.13243
41935,,955.13243
41936,,955.13243
41937,,955.13243
41938,,955.13243
41939,,955.13243
41940,,955.13243
41941,,955.13243
41942,,955.13243
41943,,955.13243
41944,,955.13243
41945,,955.13243
41946,,955.13243
41947,,955.13243
41948,,955.13243
41949,,955.13243
41950,,955.13243
41951,,955.13243
41952,,955.13243
41953,,955.13243
41954,,955.13243
41955,,955.13243
41956,,955.13243
41957,,955.13243
41958,,955.13243
41959,,955.13243
41960,,955.13243
41961,,955.13243
41962,,955.13243
41963,,955.13243
41964,,955.13243
41965,,955.13243
41966,,955.13243
41967,,955.13243
41968,,955.13243
41969,,955.13243
41970,,955.13243
41971,,955.13243
41972,,955.13243
41973,,955.13243
41974,,955.13243
41975,,955.13243
41976,,955.13243
41977,,955.13243
41978,,955.13243
41979,,955.13243
41980,,955.13243
41981,,955.13243
41982,,955.13243
41983,,955.13243
41984,,955.13243
41985,,955.13243
41986,,955.13243
41987,,955.13243
41988,,955.13243
41989,,955.13243
41990,,955.13243
41991,,955.13243
41992,,955.13243
41993,,955.13243
41994,,955.13243
41995,,955.13243
41996,,955.13243
41997,,955.13243
41998,,955.13243
41999,,955.13243
42000,,894.042505
42001,,894.042505
42002,,894.042505
42003,,894.042505
42004,,894.042505
42005,,894.042505
42006,,894.042505
42007,,894.042505
42008,,894.042505
42009,,894.042505
42010,,894.042505
42011,,894.042505
42012,,894.042505
42013,,894.042505
42014,,894.042505
42015,,894.042505
42016,,894.042505
42017,,894.042505
42018,,894.042505
42019,,894.042505
42020,,894.042505
42021,,894.042505
42022,,894.042505
42023,,894.042505
42024,,894.042505
42025,,894.042505
42026,,894.042505
42027,,894.042505
42028,,894.042505
42029,,894.042505
42030,,894.042505
42031,,894.042505
42032,,894.042505
42033,,894.042505
42034,,894.042505
42035,,894.042505
42036,,894.042505
42037,,894.042505
42038,,894.042505
42039,,894.042505
42040,,894.042505
42041,,894.042505
42042,,894.042505
42043,,894.042505
42044,,894.042505
42045,,894.042505
42046,,894.042505
42047,,894.042505
42048,,894.042505
42049,,894.042505
42050,,894.042505
42051,,894.042505
42052,,894.042505
42053,,894.042505
42054,,894.042505
42055,,894.042505
42056,,894.042505
42057,,894.042505
42058,,894.042505
42059,,894.042505
42060,,894.042505
42061,,894.042505
42062,,894.042505
42063,,894.042505
42064,,894.042505
42065,,894.042505
42066,,894.042505
42067,,894.042505
42068,,894.042505
42069,,894.042505
42070,,894.042505
42071,,894.042505
42072,,894.042505
42073,,894.042505
42074,,894.042505
42075,,894.042505
42076,,894.042505
42077,,894.042505
42078,,894.042505
42079,,894.042505
42080,,894.042505
42081,,894.042505
42082,,894.042505
42083,,894.042505
42084,,894.042505
42085,,894.042505
42086,,894.042505
42087,,894.042505
42088,,894.042505
42089,,894.042505
42090,,894.042505
42091,,894.042505
42092,,894.042505
42093,,894.042505
42094,,894.042505
42095,,894.042505
42096,,894.042505
42097,,894.042505
42098,,894.042505
42099,,894.042505
42100,,894.042505
42101,,894.042505
42102,,894.042505
42103,,894.042505
42104,,894.042505
42105,,894.042505
42106,,894.042505
42107,,894.042505
42108,,894.042505
42109,,894.042505
42110,,894.042505
42111,,894.042505
42112,,894.042505
42113,,894.042505
42114,,894.042505
42115,,894.042505
42116,,894.042505
42117,,894.042505
42118,,894.042505
42119,,894.042505
42120,,894.042505
42121,,894.042505
42122,,894.042505
42123,,894.042505
42124,,894.042505
42125,,894.042505
42126,,894.042505
42127,,894.042505
42128,,894.042505
42129,,894.042505
42130,,894.042505
42131,,894.042505
42132,,894.042505
42133,,894.042505
42134,,894.042505
42135,,894.042505
42136,,894.042505
42137,,894.042505
42138,,894.042505
42139,,894.042505
42140,,894.042505
42141,,894.042505
42142,,894.042505
42143,,894.042505
42144,,894.042505
42145,,894.042505
42146,,894.042505
42147,,894.042505
42148,,894.042505
42149,,894.042505
42150,,894.042505
42151,,894.042505
42152,,894.042505
42153,,894.042505
42154,,894.042505
42155,,894.042505
42156,,894.042505
42157,,894.042505
42158,,894.042505
42159,,894.042505
42160,,894.042505
42161,,894.042505
42162,,894.042505
42163,,894.042505
42164,,894.042505
42165,,894.042505
42166,,894.042505
42167,,894.042505
42168,,894.042505
42169,,894.042505
42170,,894.042505
42171,,894.042505
42172,,894.042505
42173,,894.042505
42174,,894.042505
42175,,894.042505
42176,,894.042505
42177,,894.042505
42178,,894.042505
42179,,894.042505
42180,,894.042505
42181,,894.042505
42182,,894.042505
42183,,894.042505
42184,,894.042505
42185,,894.042505
42186,,894.042505
42187,,894.042505
42188,,894.042505
42189,,894.042505
42190,,894.042505
42191,,894.042505
42192,,894.042505
42193,,894.042505
42194,,894.042505
42195,,894.042505
42196,,894.042505
42197,,894.042505
42198,,894.042505
42199,,894.042505
42200,,894.042505
42201,,894.042505
42202,,894.042505
42203,,894.042505
42204,,894.042505
42205,,894.042505
42206,,894.042505
42207,,894.042505
42208,,894.042505
42209,,894.042505
42210,,894.042505
42211,,894.042505
42212,,894.042505
42213,,894.042505
42214,,894.042505
42215,,894.042505
42216,,894.042505
42217,,894.042505
42218,,894.042505
42219,,894.042505
42220,,894.042505
42221,,894.042505
42222,,894.042505
42223,,894.042505
42224,,894.042505
42225,,894.042505
42226,,894.042505
42227,,894.042505
42228,,894.042505
42229,,894.042505
42230,,894.042505
42231,,894.042505
42232,,894.042505
42233,,894.042505
42234,,894.042505
42235,,894.042505
42236,,894.042505
42237,,894.042505
42238,,894.042505
42239,,894.042505
42240,,894.042505
42241,,894.042505
42242,,894.042505
42243,,894.042505
42244,,894.042505
42245,,894.042505
42246,,894.042505
42247,,894.042505
42248,,894.042505
42249,,894.042505
42250,,894.042505
42251,,894.042505
42252,,894.042505
42253,,894.042505
42254,,894.042505
42255,,894.042505
42256,,894.042505
42257,,894.042505
42258,,894.042505
42259,,894.042505
42260,,894.042505
42261,,894.042505
42262,,894.042505
42263,,894.042505
42264,,894.042505
42265,,894.042505
42266,,894.042505
42267,,894.042505
42268,,894.042505
42269,,894.042505
42270,,894.042505
42271,,894.042505
42272,,894.042505
42273,,894.042505
42274,,894.042505
42275,,894.042505
42276,,894.042505
42277,,894.042505
42278,,894.042505
42279,,894.042505
42280,,894.042505
42281,,894.042505
42282,,894.042505
42283,,894.042505
42284,,894.042505
42285,,894.042505
42286,,894.042505
42287,,894.042505
42288,,894.042505
42289,,894.042505
42290,,894.042505
42291,,894.042505
42292,,894.042505
42293,,894.042505
42294,,894.042505
42295,,894.042505
42296,,894.042505
42297,,894.042505
42298,,894.042505
42299,,894.042505
42300,,894.042505
42301,,894.042505
42302,,894.042505
42303,,894.042505
42304,,894.042505
42305,,894.042505
42306,,894.042505
42307,,894.042505
42308,,894.042505
42309,,894.042505
42310,,894.042505
42311,,894.042505
42312,,894.042505
42313,,894.042505
42314,,894.042505
42315,,894.042505
42316,,894.042505
42317,,894.042505
42318,,894.042505
42319,,894.042505
42320,,894.042505
42321,,894.042505
42322,,894.042505
42323,,894.042505
42324,,894.042505
42325,,894.042505
42326,,894.042505
42327,,894.042505
42328,,894.042505
42329,,894.042505
42330,,894.042505
42331,,894.042505
42332,,894.042505
42333,,894.042505
42334,,894.042505
42335,,894.042505
42336,,894.042505
42337,,894.042505
42338,,894.042505
42339,,894.042505
42340,,894.042505
42341,,894.042505
42342,,894.042505
42343,,894.042505
42344,,894.042505
42345,,894.042505
42346,,894.042505
42347,,894.042505
42348,,894.042505
42349,,894.042505
42350,,894.042505
42351,,894.042505
42352,,894.042505
42353,,894.042505
42354,,894.042505
42355,,894.042505
42356,,894.042505
42357,,894.042505
42358,,894.042505
42359,,894.042505
42360,,894.042505
42361,,894.042505
42362,,894.042505
42363,,894.042505
42364,,894.042505
42365,,894.042505
42366,,894.042505
42367,,894.042505
42368,,894.042505
42369,,894.042505
42370,,894.042505
42371,,894.042505
42372,,894.042505
42373,,894.042505
42374,,894.042505
42375,,894.042505
42376,,894.042505
42377,,894.042505
42378,,894.042505
42379,,894.042505
42380,,894.042505
42381,,894.042505
42382,,894.042505
42383,,894.042505
42384,,894.042505
42385,,894.042505
42386,,894.042505
42387,,894.042505
42388,,894.042505
42389,,894.042505
42390,,894.042505
42391,,894.042505
42392,,894.042505
42393,,894.042505
42394,,894.042505
42395,,894.042505
42396,,894.042505
42397,,894.042505
42398,,894.042505
42399,,894.042505
42400,,894.042505
42401,,894.042505
42402,,894.042505
42403,,894.042505
42404,,894.042505
42405,,894.042505
42406,,894.042505
42407,,894.042505
42408,,894.042505
42409,,894.042505
42410,,894.042505
42411,,894.042505
42412,,894.042505
42413,,894.042505
42414,,894.042505
42415,,894.042505
42416,,894.042505
42417,,894.042505
42418,,894.042505
42419,,894.042505
42420,,894.042505
42421,,894.042505
42422,,894.042505
42423,,894.042505
42424,,894.042505
42425,,894.042505
42426,,894.042505
42427,,894.042505
42428,,894.042505
42429,,894.042505
42430,,894.042505
42431,,894.042505
42432,,894.042505
42433,,894.042505
42434,,894.042505
42435,,894.042505
42436,,894.042505
42437,,894.042505
42438,,894.042505
42439,,894.042505
42440,,894.042505
42441,,894.042505
42442,,894.042505
42443,,894.042505
42444,,894.042505
42445,,894.042505
42446,,894.042505
42447,,894.042505
42448,,894.042505
42449,,894.042505
42450,,894.042505
42451,,894.042505
42452,,894.042505
42453,,894.042505
42454,,894.042505
42455,,894.042505
42456,,894.042505
42457,,894.042505
42458,,894.042505
42459,,894.042505
42460,,894.042505
42461,,894.042505
42462,,894.042505
42463,,894.042505
42464,,894.042505
42465,,894.042505
42466,,894.042505
42467,,894.042505
42468,,894.042505
42469,,894.042505
42470,,894.042505
42471,,894.042505
42472,,894.042505
42473,,894.042505
42474,,894.042505
42475,,894.042505
42476,,894.042505
42477,,894.042505
42478,,894.042505
42479,,894.042505
42480,,894.042505
42481,,894.042505
42482,,894.042505
42483,,894.042505
42484,,894.042505
42485,,894.042505
42486,,894.042505
42487,,894.042505
42488,,894.042505
42489,,894.042505
42490,,894.042505
42491,,894.042505
42492,,894.042505
42493,,894.042505
42494,,894.042505
42495,,894.042505
42496,,894.042505
42497,,894.042505
42498,,894.042505
42499,,894.042505
42500,,894.042505
42501,,894.042505
42502,,894.042505
42503,,894.042505
42504,,894.042505
42505,,894.042505
42506,,894.042505
42507,,894.042505
42508,,894.042505
42509,,894.042505
42510,,894.042505
42511,,894.042505
42512,,894.042505
42513,,894.042505
42514,,894.042505
42515,,894.042505
42516,,894.042505
42517,,894.042505
42518,,894.042505
42519,,894.042505
42520,,894.042505
42521,,894.042505
42522,,894.042505
42523,,894.042505
42524,,894.042505
42525,,894.042505
42526,,894.042505
42527,,894.042505
42528,,894.042505
42529,,894.042505
42530,,894.042505
42531,,894.042505
42532,,894.042505
42533,,894.042505
42534,,894.042505
42535,,894.042505
42536,,894.042505
42537,,894.042505
42538,,894.042505
42539,,894.042505
42540,,894.042505
42541,,894.042505
42542,,894.042505
42543,,894.042505
42544,,894.042505
42545,,894.042505
42546,,894.042505
42547,,894.042505
42548,,894.042505
42549,,894.042505
42550,,894.042505
42551,,894.042505
42552,,894.042505
42553,,894.042505
42554,,894.042505
42555,,894.042505
42556,,894.042505
42557,,894.042505
42558,,894.042505
42559,,894.042505
42560,,894.042505
42561,,894.042505
42562,,894.042505
42563,,894.042505
42564,,894.042505
42565,,894.042505
42566,,894.042505
42567,,894.042505
42568,,894.042505
42569,,894.042505
42570,,894.042505
42571,,894.042505
42572,,894.042505
42573,,894.042505
42574,,894.042505
42575,,894.042505
42576,,894.042505
42577,,894.042505
42578,,894.042505
42579,,894.042505
42580,,894.042505
42581,,894.042505
42582,,894.042505
42583,,894.042505
42584,,894.042505
42585,,894.042505
42586,,894.042505
42587,,894.042505
42588,,894.042505
42589,,894.042505
42590,,894.042505
42591,,894.042505
42592,,894.042505
42593,,894.042505
42594,,894.042505
42595,,894.042505
42596,,894.042505
42597,,894.042505
42598,,894.042505
42599,,894.042505
42600,,894.042505
42601,,894.042505
42602,,894.042505
42603,,894.042505
42604,,894.042505
42605,,894.042505
42606,,894.042505
42607,,894.042505
42608,,894.042505
42609,,894.042505
42610,,894.042505
42611,,894.042505
42612,,894.042505
42613,,894.042505
42614,,894.042505
42615,,894.042505
42616,,894.042505
42617,,894.042505
42618,,894.042505
42619,,894.042505
42620,,894.042505
42621,,894.042505
42622,,894.042505
42623,,894.042505
42624,,894.042505
42625,,894.042505
42626,,894.042505
42627,,894.042505
42628,,894.042505
42629,,894.042505
42630,,894.042505
42631,,894.042505
42632,,894.042505
42633,,894.042505
42634,,894.042505
42635,,894.042505
42636,,894.042505
42637,,894.042505
42638,,894.042505
42639,,894.042505
42640,,894.042505
42641,,894.042505
42642,,894.042505
42643,,894.042505
42644,,894.042505
42645,,894.042505
42646,,894.042505
42647,,894.042505
42648,,894.042505
42649,,894.042505
42650,,894.042505
42651,,894.042505
42652,,894.042505
42653,,894.042505
42654,,894.042505
42655,,894.042505
42656,,894.042505
42657,,894.042505
42658,,894.042505
42659,,894.042505
42660,,894.042505
42661,,894.042505
42662,,894.042505
42663,,894.042505
42664,,894.042505
42665,,894.042505
42666,,894.042505
42667,,894.042505
42668,,894.042505
42669,,894.042505
42670,,894.042505
42671,,894.042505
42672,,894.042505
